"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WESD","WESF","WT01","WT03","WT04","WT05","WT06","WT11"
"USW00023062","DENVER STAPLETON, CO US","2012-04-19",,,"0.00","0.0","0.0",,"73","41","45",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-04-20",,,"0.00","0.0","0.0",,"63","39","39",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-04-21",,,"0.00","0.0","0.0",,"69","38","48",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-04-22",,,"0.00","0.0","0.0",,"73","42","42",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-04-23",,,"0.00","0.0","0.0",,"74","41","45",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-04-24",,,"0.00","0.0","0.0",,"81","43","53",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-04-25",,,"0.00","0.0","0.0",,"84","49","49",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-04-26",,,"0.00","0.0","0.0",,"81","49","59",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-04-27",,,"0.07","0.0","0.0",,"78","50","51",,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","2012-04-28",,,"0.00","0.0","0.0",,"67","32","33",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-04-29",,,"0.00","0.0","0.0",,"62","33","35",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-04-30",,,"0.00","0.0","0.0",,"63","34","40",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-05-01",,,"0.00","0.0","0.0",,"77","40","55",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-05-02",,,"0.00","0.0","0.0",,"79","47","52",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-05-03",,,"0.00","0.0","0.0",,"80","49","50",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-05-04",,,"0.00","0.0","0.0",,"82","50","51",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-05-05",,,"0.00","0.0","0.0",,"88","47","48",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-05-06",,,"0.09","0.0","0.0",,"85","45","45",,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","2012-05-07",,,"0.13","0.0","0.0",,"60","39","41",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-05-08",,,"0.11","0.0","0.0",,"49","38","38",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-05-09",,,"0.00","0.0","0.0",,"64","38","42",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-05-10",,,"0.00","0.0","0.0",,"77","42","51",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-05-11",,,"0.00","0.0","0.0",,"83","44","44",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-05-12",,,"0.06","0.0","0.0",,"48","37","38",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-05-13",,,"0.16","0.0","0.0",,"53","38","48",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-05-14",,,"0.00","0.0","0.0",,"62","41","41",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-05-15",,,"0.00","0.0","0.0",,"76","41","42",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-05-16",,,"0.00","0.0","0.0",,"81","42","55",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-05-17",,,"0.00","0.0","0.0",,"85","54","54",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-05-18",,,"0.00","0.0","0.0",,"81","54","59",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-05-19",,,"0.03","0.0","0.0",,"86","50","50",,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","2012-05-20",,,"0.12","0.0","0.0",,"55","40","42",,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","2012-05-21",,,"0.00","0.0","0.0",,"76","42","49",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-05-22",,,"0.00","0.0","0.0",,"87","49","60",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-05-23",,,"0.00","0.0","0.0",,"93","54","54",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-05-24",,,"0.46","0.0","0.0",,"67","50","54",,,,"    1",,"    1",,
"USW00023062","DENVER STAPLETON, CO US","2012-05-25",,,"0.00","0.0","0.0",,"69","50","52",,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","2012-05-26",,,"0.00","0.0","0.0",,"75","51","53",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-05-27",,,"0.00","0.0","0.0",,"92","50","50",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-05-28",,,"0.00","0.0","0.0",,"73","49","54",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-05-29",,,"0.00","0.0","0.0",,"76","43","44",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-05-30",,,"0.00","0.0","0.0",,"80","44","49",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-05-31",,,"0.00","0.0","0.0",,"85","46","48",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-06-01",,,"0.00","0.0","0.0",,"73","48","52",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-06-02",,,"0.00","0.0","0.0",,"82","52","52",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-06-03",,,"0.02","0.0","0.0",,"81","52","57",,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","2012-06-04",,,"0.00","0.0","0.0",,"92","55","56",,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","2012-06-05",,,"0.00","0.0","0.0",,"92","56","65",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-06-06",,,"0.00","0.0","0.0",,"84","60","61",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-06-07",,,"0.29","0.0","0.0",,"85","57","60",,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","2012-06-08",,,"0.00","0.0","0.0",,"84","57","58",,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","2012-06-09",,,"0.00","0.0","0.0",,"91","58","63",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-06-10",,,"0.00","0.0","0.0",,"97","53","53",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-06-11",,,"0.00","0.0","0.0",,"75","48","48",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-06-12",,,"0.00","0.0","0.0",,"79","48","52",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-06-13",,,"0.00","0.0","0.0",,"86","52","53",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-06-14",,,"0.00","0.0","0.0",,"94","53","60",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-06-15",,,"0.01","0.0","0.0",,"86","60","63",,,,"    1",,"    1",,
"USW00023062","DENVER STAPLETON, CO US","2012-06-16",,,"0.00","0.0","0.0",,"84","57","57",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-06-17",,,"0.00","0.0",,,"82","57","60",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-06-18",,,"0.00","0.0","0.0",,"97","60","69",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-06-19",,,"0.00","0.0","0.0",,"100","63","66",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-06-20",,,"0.00","0.0","0.0",,"96","56","56",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-06-21",,,"0.00","0.0","0.0",,"75","54","61",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-06-22",,,"0.00","0.0","0.0",,"86","57","58",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-06-23",,,"0.00","0.0","0.0",,"101","58","63",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-06-24",,,"0.00","0.0","0.0",,"103","63","67",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-06-25",,,"0.03","0.0","0.0",,"100","66","66",,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","2012-06-26",,,"0.00","0.0","0.0",,"104","66","71",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-06-27",,,"0.00","0.0","0.0",,"103","71","73",,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","2012-06-28",,,"0.02","0.0","0.0",,"96","59","61",,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","2012-06-29",,,"0.00","0.0","0.0",,"94","61","63",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-06-30",,,"0.00","0.0","0.0",,"97","63","67",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-07-01",,,"0.00","0.0","0.0",,"98","67","68",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-07-02",,,"0.00","0.0","0.0",,"99","66","66",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-07-03",,,"0.04","0.0","0.0",,"98","66","67",,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","2012-07-04",,,"0.01","0.0","0.0",,"96","62","63",,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","2012-07-05",,,"0.00","0.0","0.0",,"96","63","69",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-07-06",,,"0.00","0.0","0.0",,"98","64","67",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-07-07",,,"0.16","0.0","0.0",,"88","63","63",,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","2012-07-08",,,"1.55","0.0","0.0",,"83","59","62",,,,"    1",,"    1",,
"USW00023062","DENVER STAPLETON, CO US","2012-07-09",,,"0.00","0.0","0.0",,"76","62","65",,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","2012-07-10",,,"0.00","0.0","0.0",,"80","59","60",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-07-11",,,"0.00","0.0","0.0",,"85","60","60",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-07-12",,,"0.00","0.0","0.0",,"88","60","62",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-07-13",,,"0.00","0.0","0.0",,"92","62","65",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-07-14",,,"0.00","0.0","0.0",,"95","63","65",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-07-15",,,"0.00","0.0","0.0",,"96","64","68",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-07-16",,,"0.00","0.0","0.0",,"98","61","63",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-07-17",,,"0.18","0.0","0.0",,"91","61","61",,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","2012-07-18",,,"0.00","0.0","0.0",,"89","61","63",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-07-19",,,"0.00","0.0","0.0",,"97","63","64",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-07-20",,,"0.00","0.0","0.0",,"98","64","67",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-07-21",,,"0.00","0.0","0.0",,"98","63","63",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-07-22",,,"0.00","0.0","0.0",,"98","63","70",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-07-23",,,"0.00","0.0","0.0",,"95","64","64",,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","2012-07-24",,,"0.00","0.0","0.0",,"98","62","63",,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","2012-07-25",,,"0.00","0.0","0.0",,"96","63","66",,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","2012-07-26",,,"0.00","0.0","0.0",,"88","62","64",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-07-27",,,"0.00","0.0","0.0",,"91","63","64",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-07-28",,,"0.03","0.0","0.0",,"95","64","65",,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","2012-07-29",,,"0.00","0.0","0.0",,"92","65","65",,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","2012-07-30",,,"0.01","0.0","0.0",,"93","65","66",,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","2012-07-31",,,"0.02","0.0","0.0",,"89","64","69",,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","2012-08-01",,,"0.00","0.0","0.0",,"93","65","65",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-08-02",,,"0.02","0.0","0.0",,"93","61","61",,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","2012-08-03",,,"0.00","0.0","0.0",,"92","60","64",,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","2012-08-04",,,"0.00","0.0","0.0",,"96","58","58",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-08-05",,,"0.00","0.0","0.0",,"83","58","60",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-08-06",,,"0.00","0.0","0.0",,"96","58","70",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-08-07",,,"0.00","0.0","0.0",,"95","67","67",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-08-08",,,"0.00","0.0","0.0",,"93","58","58",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-08-09",,,"0.00","0.0","0.0",,"94","58","58",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-08-10",,,"0.00","0.0","0.0",,"95","57","63",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-08-11",,,"0.00","0.0","0.0",,"94","63","69",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-08-12",,,"0.11","0.0","0.0",,"90","56","57",,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","2012-08-13",,,"0.00","0.0","0.0",,"86","56","62",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-08-14",,,"0.00","0.0","0.0",,"77","55","55",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-08-15",,,"0.00","0.0","0.0",,"93","55","64",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-08-16",,,"0.00","0.0","0.0",,"95","54","54",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-08-17",,,"0.00","0.0","0.0",,"79","50","50",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-08-18",,,"0.00","0.0","0.0",,"86","50","56",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-08-19",,,"0.00","0.0","0.0",,"81","52","52",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-08-20",,,"0.00","0.0","0.0",,"83","52","55",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-08-21",,,"0.05","0.0","0.0",,"83","54","55",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-08-22",,,"0.00","0.0","0.0",,"90","55","64",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-08-23",,,"0.02","0.0","0.0",,"90","60","60",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-08-24",,,"0.00","0.0","0.0",,"84","59","60",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-08-25",,,"0.00","0.0","0.0",,"89","60","61",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-08-26",,,"0.00","0.0","0.0",,"82","56","56",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-08-27",,,"0.00","0.0","0.0",,"93","56","62",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-08-28",,,"0.00","0.0","0.0",,"96","62","63",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-08-29",,,"0.00","0.0","0.0",,"96","63","66",,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","2012-08-30",,,"0.00","0.0","0.0",,"96","64","66",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-08-31",,,"0.00","0.0","0.0",,"94","57","58",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-09-01",,,"0.00","0.0","0.0",,"93","58","65",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-09-02",,,"0.00","0.0","0.0",,"94","62","66",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-09-03",,,"0.05","0.0","0.0",,"91","59","61",,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","2012-09-04",,,"0.00","0.0","0.0",,"90","60","60",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-09-05",,,"0.00","0.0","0.0",,"90","54","54",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-09-06",,,"0.00","0.0","0.0",,"86","51","58",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-09-07",,,"0.00","0.0","0.0",,"91","56","56",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-09-08",,,"0.00","0.0","0.0",,"71","47","47",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-09-09",,,"0.00","0.0","0.0",,"78","45","47",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-09-10",,,"0.00","0.0","0.0",,"89","45","60",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-09-11",,,"0.00","0.0","0.0",,"92","60","63",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-09-12",,,"0.41","0.0","0.0",,"87","53","54",,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","2012-09-13",,,"0.85","0.0","0.0",,"61","53","54",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-09-14",,,"0.00","0.0","0.0",,"69","48","48",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-09-15",,,"0.00","0.0","0.0",,"77","47","49",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-09-16",,,"0.00","0.0","0.0",,"85","48","55",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-09-17",,,"0.00","0.0","0.0",,"86","52","52",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-09-18",,,"0.00","0.0","0.0",,"66","47","47",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-09-19",,,"0.00","0.0","0.0",,"77","46","53",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-09-20",,,"0.00","0.0","0.0",,"81","49","52",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-09-21",,,"0.00","0.0","0.0",,"81","48","49",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-09-22",,,"0.00","0.0","0.0",,"78","45","45",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-09-23",,,"0.00","0.0","0.0",,"81","45","51",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-09-24",,,"0.00","0.0","0.0",,"87","50","60",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-09-25",,,"0.00","0.0","0.0",,"80","51","51",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-09-26",,,"0.35","0.0","0.0",,"71","51","59",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-09-27",,,"0.55","0.0","0.0",,"65","51","55",,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","2012-09-28",,,"0.05","0.0","0.0",,"65","45","45",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-09-29",,,"0.00","0.0","0.0",,"71","44","51",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-09-30",,,"0.00","0.0","0.0",,"76","49","52",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-10-01",,,"0.00","0.0","0.0",,"74","50","53",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-10-02",,,"0.00","0.0","0.0",,"67","47","50",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-10-03",,,"0.00","0.0","0.0",,"83","49","49",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-10-04",,,"0.00","0.0","0.0",,"83","36","36",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-10-05",,,"0.05","1.5","1.0",,"49","30","32",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-10-06",,,"0.02","0.0","0.0",,"41","30","36",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-10-07",,,"0.00","0.0","0.0",,"38","27","27",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-10-08",,,"0.00","0.0","0.0",,"53","25","27",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-10-09",,,"0.00","0.0","0.0",,"75","27","37",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-10-10",,,"0.00","0.0","0.0",,"47","34","35",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-10-11",,,"0.00","0.0","0.0",,"58","35","46",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-10-12",,,"0.00","0.0","0.0",,"63","35","35",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-10-13",,,"0.06","0.0","0.0",,"67","33","40",,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","2012-10-14",,,"0.09","0.0","0.0",,"56","40","44",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-10-15",,,"0.00","0.0","0.0",,"70","41","44",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-10-16",,,"0.00","0.0","0.0",,"78","43","45",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-10-17",,,"0.00","0.0","0.0",,"79","43","48",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-10-18",,,"0.00","0.0","0.0",,"57","32","32",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-10-19",,,"0.00","0.0","0.0",,"63","31","31",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-10-20",,,"0.00","0.0","0.0",,"72","30","53",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-10-21",,,"0.00","0.0","0.0",,"77","46","49",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-10-22",,,"0.00","0.0","0.0",,"70","35","36",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-10-23",,,"0.00","0.0","0.0",,"73","35","38",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-10-24",,,"0.00","0.0","0.0",,"79","37","44",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-10-25",,,"0.56","5.5","4.0",,"52","27","28",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-10-26",,,"0.03","0.4","0.0",,"37","27","27",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-10-27",,,"0.00","0.0","0.0",,"39","25","25",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-10-28",,,"0.00","0.0","0.0",,"52","24","28",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-10-29",,,"0.00","0.0","0.0",,"63","27","40",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-10-30",,,"0.00","0.0","0.0",,"69","35","36",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-10-31",,,"0.00","0.0","0.0",,"72","33","42",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-11-01",,,"0.00","0.0","0.0",,"72","33","41",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-11-02",,,"0.00","0.0","0.0",,"72","40","49",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-11-03",,,"0.00","0.0","0.0",,"56","30","31",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-11-04",,,"0.00","0.0","0.0",,"58","30","36",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-11-05",,,"0.00","0.0","0.0",,"63","32","33",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-11-06",,,"0.00","0.0","0.0",,"67","33","38",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-11-07",,,"0.00","0.0","0.0",,"66","37","40",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-11-08",,,"0.00","0.0","0.0",,"76","38","43",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-11-09",,,"0.00","0.0","0.0",,"58","30","31",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-11-10",,,"0.00","0.0","0.0",,"64","30","49",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-11-11",,,"0.36","1.1","1.0",,"54","17","18",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-11-12",,,"0.00","0.0","0.0",,"34","16","18",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-11-13",,,"0.00","0.0","0.0",,"48","18","29",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-11-14",,,"0.00","0.0","0.0",,"52","25","26",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-11-15",,,"0.00","0.0","0.0",,"55","24","31",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-11-16",,,"0.00","0.0","0.0",,"46","24","25",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-11-17",,,"0.00","0.0","0.0",,"56","24","37",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-11-18",,,"0.00","0.0","0.0",,"63","29","29",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-11-19",,,"0.00","0.0","0.0",,"64","28","38",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-11-20",,,"0.00","0.0","0.0",,"56","31","34",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-11-21",,,"0.00","0.0","0.0",,"69","33","35",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-11-22",,,"0.00","0.0","0.0",,"71","33","40",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-11-23",,,"0.00","0.0","0.0",,"56","23","24",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-11-24",,,"0.00","0.0","0.0",,"51","20","35",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-11-25",,,"0.00","0.0","0.0",,"60","31","35",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-11-26",,,"0.00","0.0","0.0",,"65","28","30",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-11-27",,,"0.00","0.0","0.0",,"33","18","32",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-11-28",,,"0.00","0.0","0.0",,"58","24","27",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-11-29",,,"0.00","0.0","0.0",,"54","26","38",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-11-30",,,"0.00","0.0","0.0",,"64","30","32",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-12-01",,,"0.00","0.0","0.0",,"62","32","52",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-12-02",,,"0.00","0.0","0.0",,"67","32","34",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","2012-12-03",,,"0.00","0.0","0.0",,"67","32","50",,,,,,,,
