"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-01-22",,"57","22","22"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-01-23",,"31","16","20"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-01-24",,"46","20","26"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-01-25",,"29","11","13"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-01-26",,"38","11","23"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-01-27",,"45","22","30"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-01-28",,"52","25","25"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-01-29",,"28","6","6"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-01-30",,"31","5","5"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-01-31",,"49","5","22"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-02-01",,"55","21","25"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-02-02",,"57","23","32"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-02-03",,"59","31","45"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-02-04",,"65","31","41"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-02-05",,"59","19","19"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-02-06",,"53","15","16"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-02-07",,"18","-5","-4"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-02-08",,"17","-4","-4"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-02-09",,"22","-4","11"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-02-10",,"40","11","21"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-02-11",,"31","9","10"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-02-12",,"34","9","21"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-02-13",,"50","20","25"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-02-14",,"58","24","38"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-02-15",,"57","24","24"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-02-16",,"59","21","21"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-02-17",,"39","18","19"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-02-18",,"35","8","8"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-02-19",,"19","6","15"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-02-20",,"20","8","9"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-02-21",,"36","9","16"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-02-22",,"33","13","23"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-02-23",,"27","20","22"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-02-24",,"38","11","14"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-02-25",,"42","12","16"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-02-26",,"45","13","23"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-02-27",,"50","18","19"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-02-28",,"29","14","23"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-03-01",,"54","23","35"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-03-02",,"48","25","25"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-03-03",,"27","-3","-3"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-03-04",,"6","-4","1"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-03-05",,"19","1","5"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-03-06",,"30","3","17"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-03-07",,"38","17","26"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-03-08",,"53","24","29"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-03-09",,"50","28","38"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-03-10",,"51","26","26"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-03-11",,"50","24","28"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-03-12",,"55","27","35"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-03-13",,"59","33","39"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-03-14",,"39","27","28"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-03-15",,"34","17","17"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-03-16",,"45","17","25"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-03-17",,"44","24","25"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-03-18",,"49","25","30"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-03-19",,"46","30","33"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-03-20",,"46","26","27"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-03-21",,"57","27","31"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-03-22",,"61","29","36"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-03-23",,"56","36","38"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-03-24",,"46","30","30"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-03-25",,"57","29","35"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-03-26",,"58","31","32"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-03-27",,"71","31","41"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-03-28",,"74","39","39"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-03-29",,"63","38","38"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-03-30",,"43","28","28"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-03-31",,"39","28","30"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-04-01",,"49","29","30"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-04-02",,"57","30","35"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-04-03",,"53","34","37"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-04-04",,"62","35","37"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-04-05",,"67","36","45"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-04-06",,"71","42","47"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-04-07",,"68","44","44"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-04-08",,"71","42","46"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-04-09",,"75","44","49"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-04-10",,"78","41","42"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-04-11",,"42","17","18"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-04-12",,"41","18","25"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-04-13",,"43","25","30"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-04-14",,"47","29","34"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-04-15",,"66","34","43"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-04-16",,"73","39","39"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-04-17",,"64","39","45"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-04-18",,"62","39","40"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-04-19",,"63","36","37"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-04-20",,"72","37","50"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-04-21",,"81","49","56"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-04-22",,"69","41","42"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-04-23",,"45","41","43"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-04-24",,"66","43","44"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-04-25",,"73","44","45"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-04-26",,"64","43","44"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-04-27",,"79","43","43"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-04-28",,"70","43","45"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-04-29",,"77","32","32"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-04-30",,"42","30","31"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-05-01",,"39","31","35"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-05-02",,"45","35","38"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-05-03",,"62","37","37"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-05-04",,"68","36","39"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-05-05",,"73","39","48"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-05-06",,"74","46","49"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-05-07",,"70","45","46"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-05-08",,"56","44","44"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-05-09",,"44","32","32"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-05-10",,"41","32","33"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-05-11",,"56","33","37"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-05-12",,"64","37","41"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-05-13",,"73","41","45"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-05-14",,"79","45","51"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-05-15",,"80","50","50"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-05-16",,"84","50","55"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-05-17",,"80","53","53"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-05-18",,"72","40","41"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-05-19",,"61","38","38"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-05-20",,"58","36","36"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-05-21",,"41","31","31"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-05-22",,"41","31","33"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-05-23",,"50","33","40"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-05-24",,"47","37","41"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-05-25",,"72","39","43"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-05-26",,"76","43","49"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-05-27",,"74","47","48"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-05-28",,"72","43","45"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-05-29",,"60","42","42"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-05-30",,"59","42","43"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-05-31",,"68","42","48"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-06-01",,"77","48","48"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-06-02",,"75","48","57"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-06-03",,"82","49","52"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-06-04",,"80","51","53"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-06-05",,"78","50","50"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-06-06",,"78","50","53"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-06-07",,"82","53","61"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-06-08",,"85","55","56"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-06-09",,"80","45","46"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-06-10",,"63","43","46"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-06-11",,"81","46","50"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-06-12",,"79","50","57"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-06-13",,"74","52","53"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-06-14",,"87","53","62"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-06-15",,"85","54","56"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-06-16",,"79","53","54"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-06-17",,"83","54","54"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-06-18",,"73","54","55"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-06-19",,"72","52","54"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-06-20",,"85","54","58"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-06-21",,"86","53","55"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-06-22",,"70","46","46"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-06-23",,"64","44","45"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-06-24",,"64","45","48"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-06-25",,"82","48","53"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-06-26",,"84","52","54"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-06-27",,"92","54","61"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-06-28",,"95","58","59"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-06-29",,"98","59","70"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-06-30",,"95","61","62"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-07-01",,"94","59","60"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-07-02",,"87","57","58"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-07-03",,"86","58","59"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-07-04",,"94","59","64"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-07-05",,"87","59","61"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-07-06",,"80","58","59"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-07-07",,"84","58","58"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-07-08",,"89","58","59"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-07-09",,"84","55","56"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-07-10",,"91","56","59"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-07-11",,"89","59","66"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-07-12",,"96","66","70"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-07-13",,"94","63","63"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-07-14",,"97","63","66"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-07-15",,"91","62","62"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-07-16",,"93","60","60"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-07-17",,"96","60","74"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-07-18",,"97","62","62"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-07-19",,"99","62","66"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-07-20",,"100","66","67"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-07-21",,"87","59","59"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-07-22",,"86","59","63"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-07-23",,"88","60","60"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-07-24",,"91","60","64"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-07-25",,"98","64","64"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-07-26",,"90","62","63"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-07-27",,"94","62","70"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-07-28",,"89","64","65"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-07-29",,"91","61","61"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-07-30",,"95","61","63"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-07-31",,"99","62","67"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-08-01",,"93","64","64"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-08-02",,"86","62","62"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-08-03",,"89","62","64"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-08-04",,"96","64","68"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-08-05",,"96","65","67"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-08-06",,"91","62","63"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-08-07",,"97","62","66"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-08-08",,"90","64","67"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-08-09",,"84","65","68"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-08-10",,"95","66","67"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-08-11",,"84","66","66"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-08-12",,"86","58","60"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-08-13",,"90","60","60"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-08-14",,"90","59","61"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-08-15",,"92","59","59"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-08-16",,"96","59","63"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-08-17",,"89","59","66"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-08-18",,"92","56","56"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-08-19",,"94","56","62"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-08-20",,"98","61","65"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-08-21",,"98","63","64"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-08-22",,"82","57","58"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-08-23",,"88","58","69"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-08-24",,"89","57","57"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-08-25",,"86","56","64"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-08-26",,"96","59","59"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-08-27",,"79","58","58"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-08-28",,"77","55","56"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-08-29",,"92","54","64"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-08-30",,"91","60","60"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-08-31",,"86","59","62"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-09-01",,"91","60","60"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-09-02",,"97","59","65"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-09-03",,"98","61","63"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-09-04",,"81","62","62"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-09-05",,"89","61","65"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-09-06",,"96","65","67"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-09-07",,"85","61","61"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-09-08",,"89","57","58"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-09-09",,"77","54","55"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-09-10",,"82","54","61"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-09-11",,"89","55","56"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-09-12",,"80","51","51"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-09-13",,"76","50","52"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-09-14",,"80","49","54"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-09-15",,"88","52","54"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-09-16",,"90","52","62"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-09-17",,"88","61","63"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-09-18",,"89","53","53"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-09-19",,"84","50","50"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-09-20",,"87","49","64"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-09-21",,"87","55","56"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-09-22",,"80","46","47"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-09-23",,"76","44","47"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-09-24",,"81","45","49"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-09-25",,"86","47","49"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-09-26",,"82","46","46"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-09-27",,"87","45","50"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-09-28",,"81","47","50"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-09-29",,"78","48","48"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-09-30",,"89","48","53"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-10-01",,"73","51","51"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-10-02",,"53","42","42"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-10-03",,"64","41","50"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-10-04",,"69","40","41"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-10-05",,"73","39","44"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-10-06",,"68","42","46"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-10-07",,"62","33","34"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-10-08",,"79","33","46"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-10-09",,"79","44","49"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-10-10",,"81","23","23"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-10-11",,"25","14","15"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-10-12",,"52","15","27"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-10-13",,"67","26","33"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-10-14",,"72","30","36"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-10-15",,"74","35","35"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-10-16",,"60","34","36"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-10-17",,"79","35","50"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-10-18",,"79","41","44"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-10-19",,"64","33","34"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-10-20",,"63","34","41"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-10-21",,"50","29","29"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-10-22",,"54","29","33"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-10-23",,"64","31","38"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-10-24",,"53","29","30"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-10-25",,"42","30","31"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-10-26",,"63","31","41"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-10-27",,"73","25","25"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-10-28",,"26","16","16"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-10-29",,"29","16","18"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-10-30",,"19","6","7"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-10-31",,"23","6","10"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-11-01",,"42","8","20"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-11-02",,"35","20","21"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-11-03",,"54","21","27"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-11-04",,"57","27","33"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-11-05",,"49","27","28"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-11-06",,"60","28","33"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-11-07",,"58","28","30"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-11-08",,"49","26","29"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-11-09",,"70","28","43"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-11-10",,"78","33","33"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-11-11",,"67","14","14"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-11-12",,"27","12","24"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-11-13",,"64","24","54"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-11-14",,"57","32","32"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-11-15",,"56","31","35"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-11-16",,"70","34","42"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-11-17",,"64","31","33"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-11-18",,"64","31","51"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-11-19",,"66","34","35"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-11-20",,"65","32","40"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-11-21",,"52","26","26"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-11-22",,"29","25","27"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-11-23",,"37","26","29"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-11-24",,"58","28","35"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-11-25",,"64","30","31"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-11-26",,"38","22","22"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-11-27",,"23","4","5"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-11-28",,"20","2","16"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-11-29",,"23","11","17"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-11-30",,"31","17","29"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-12-01",,"35","10","11"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-12-02",,"35","11","19"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-12-03",,"50","18","32"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-12-04",,"56","30","34"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-12-05",,"54","30","35"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-12-06",,"40","24","24"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-12-07",,"47","24","28"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-12-08",,"62","24","37"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-12-09",,"56","24","24"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-12-10",,"36","20","20"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-12-11",,"39","20","29"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-12-12",,"53","27","32"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-12-13",,"54","31","32"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-12-14",,"46","29","29"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-12-15",,"38","19","20"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-12-16",,"31","20","22"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-12-17",,"32","16","17"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-12-18",,"43","17","30"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-12-19",,"59","26","37"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-12-20",,"45","20","25"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-12-21",,"56","24","31"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-12-22",,"67","30","40"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-12-23",,"68","34","37"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-12-24",,"62","33","34"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-12-25",,"53","25","26"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-12-26",,"54","23","24"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-12-27",,"37","21","22"
