"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-01-10",,,"0.00",,,,"54","42",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-01-11",,,"0.00",,,,"51","40",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-01-12",,,"0.00",,,,"49","40",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-01-13",,,"0.00",,,,"61","44",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-01-14",,,"0.00",,,,"63","42",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-01-15",,,"0.00",,,,"51","44",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-01-16",,,"0.00",,,,"56","43",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-01-17",,,"0.00",,,,"64","45",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-01-18",,,"0.00",,,,"60","44",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-01-19",,,"0.00",,,,"68","41",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-01-20",,,"0.00",,,,"65","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-01-21",,,"0.00",,,,"58","42",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-01-22",,,"0.56",,,,"56","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-01-23",,,"0.10",,,,"58","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-01-24",,,"0.65",,,,"56","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-01-25",,,"0.02",,,,"66","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-01-26",,,"0.00",,,,"61","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-01-27",,,"0.53",,,,"58","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-01-28",,,"0.14",,,,"58","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-01-29",,,"0.03",,,,"58","47",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-01-30",,,"0.28",,,,"58","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-01-31",,,"0.00",,,,"62","45",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-02-01",,,"0.00",,,,"62","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-02-02",,,"0.89",,,,"58","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-02-03",,,"0.00",,,,"60","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-02-04",,,"0.00",,,,"67","47",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-02-05",,,"0.00",,,,"68","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-02-06",,,"0.00",,,,"73","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-02-07",,,"0.00",,,,"72","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-02-08",,,"0.00",,,,"73","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-02-09",,,"0.00",,,,"63","58",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-02-10",,,"0.07",,,,"63","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-02-11",,,"0.05",,,,"69","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-02-12",,,"1.41",,,,"60","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-02-13",,,"0.97",,,,"63","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-02-14",,,"0.09",,,,"59","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-02-15",,,"0.25",,,,"60","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-02-16",,,"0.00",,,,"62","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-02-17",,,"0.00",,,,"66","47",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-02-18",,,"0.00",,,,"66","47",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-02-19",,,"0.00",,,,"72","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-02-20",,,"0.00",,,,"68","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-02-21",,,"0.01",,,,"57","47",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-02-22",,,"0.00",,,,"65","44",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-02-23",,,"0.03",,,,"54","45",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-02-24",,,"0.00",,,,"58","41",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-02-25",,,"0.00",,,,"60","43",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-02-26",,,"0.00",,,,"64","42",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-02-27",,,"0.00",,,,"60","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-02-28",,,"0.00",,,,"65","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-03-01",,,"0.00",,,,"59","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-03-02",,,"0.01",,,,"62","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-03-03",,,"0.00",,,,"67","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-03-04",,,"0.06",,,,"67","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-03-05",,,"0.90",,,,"59","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-03-06",,,"0.00",,,,"63","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-03-07",,,"0.00",,,,"58","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-03-08",,,"0.08",,,,"60","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-03-09",,,"0.00",,,,"62","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-03-10",,,"0.05",,,,"60","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-03-11",,,"0.04",,,,"64","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-03-12",,,"0.17",,,,"61","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-03-13",,,"0.00",,,,"61","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-03-14",,,"0.24",,,,"58","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-03-15",,,"0.00",,,,"63","45",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-03-16",,,"0.00",,,,"64","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-03-17",,,"0.01",,,,"61","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-03-18",,,"0.06",,,,"57","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-03-19",,,"0.00",,,,"58","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-03-20",,,"0.00",,,,"57","44",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-03-21",,,"0.20",,,,"53","45",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-03-22",,,"0.02",,,,"59","44",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-03-23",,,"0.47",,,,"62","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-03-24",,,"0.00",,,,"68","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-03-25",,,"0.00",,,,"73","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-03-26",,,"0.00",,,,"75","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-03-27",,,"0.00",,,,"74","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-03-28",,,"0.00",,,,"78","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-03-29",,,"0.00",,,,"79","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-03-30",,,"0.00",,,,"81","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-03-31",,,"0.00",,,,"80","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-04-01",,,"0.00",,,,"72","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-04-02",,,"0.05",,,,"62","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-04-03",,,"0.00",,,,"65","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-04-04",,,"0.00",,,,"64","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-04-05",,,"0.00",,,,"62","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-04-06",,,"0.00",,,,"65","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-04-07",,,"0.00",,,,"70","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-04-08",,,"0.00",,,,"76","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-04-09",,,"0.00",,,,"79","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-04-10",,,"0.00",,,,"61","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-04-11",,,"0.00",,,,"66","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-04-12",,,"0.00",,,,"74","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-04-13",,,"0.00",,,,"77","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-04-14",,,"0.00",,,,"75","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-04-15",,,"0.00",,,,"82","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-04-16",,,"0.00",,,,"80","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-04-17",,,"0.00",,,,"61","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-04-18",,,"0.00",,,,"60","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-04-19",,,"0.00",,,,"73","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-04-20",,,"0.00",,,,"82","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-04-21",,,"0.00",,,,"90","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-04-22",,,"0.00",,,,"75","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-04-23",,,"0.00",,,,"63","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-04-24",,,"0.00",,,,"69","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-04-25",,,"0.00",,,,"76","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-04-26",,,"0.00",,,,"63","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-04-27",,,"0.00",,,,"72","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-04-28",,,"0.00",,,,"65","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-04-29",,,"0.03",,,,"65","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-04-30",,,"0.06",,,,"61","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-05-01",,,"0.03",,,,"63","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-05-02",,,"0.00",,,,"66","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-05-03",,,"0.00",,,,"75","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-05-04",,,"0.00",,,,"80","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-05-05",,,"0.00",,,,"93","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-05-06",,,"0.00",,,,"88","58",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-05-07",,,"0.00",,,,"91","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-05-08",,,"0.00",,,,"64","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-05-09",,,"0.00",,,,"70","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-05-10",,,"0.00",,,,"72","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-05-11",,,"0.00",,,,"68","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-05-12",,,"0.00",,,,"77","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-05-13",,,"0.00",,,,"82","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-05-14",,,"0.00",,,,"83","59",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-05-15",,,"0.00",,,,"66","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-05-16",,,"0.00",,,,"61","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-05-17",,,"0.00",,,,"64","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-05-18",,,"0.00",,,,"60","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-05-19",,,"0.00",,,,"63","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-05-20",,,"0.00",,,,"63","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-05-21",,,"0.00",,,,"62","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-05-22",,,"0.00",,,,"64","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-05-23",,,"0.00",,,,"62","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-05-24",,,"0.00",,,,"62","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-05-25",,,"0.00",,,,"63","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-05-26",,,"0.00",,,,"64","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-05-27",,,"0.00",,,,"62","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-05-28",,,"0.00",,,,"66","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-05-29",,,"0.00",,,,"62","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-05-30",,,"0.00",,,,"68","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-05-31",,,"0.03",,,,"68","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-06-01",,,"0.00",,,,"82","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-06-02",,,"0.00",,,,"92","61",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-06-03",,,"0.00",,,,"64","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-06-04",,,"0.00",,,,"68","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-06-05",,,"0.00",,,,"68","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-06-06",,,"0.00",,,,"65","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-06-07",,,"0.00",,,,"62","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-06-08",,,"0.00",,,,"62","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-06-09",,,"0.00",,,,"63","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-06-10",,,"0.00",,,,"67","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-06-11",,,"0.00",,,,"64","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-06-12",,,"0.00",,,,"80","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-06-13",,,"0.00",,,,"63","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-06-14",,,"0.00",,,,"66","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-06-15",,,"0.00",,,,"68","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-06-16",,,"0.00",,,,"65","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-06-17",,,"0.00",,,,"63","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-06-18",,,"0.00",,,,"64","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-06-19",,,"0.00",,,,"60","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-06-20",,,"0.00",,,,"66","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-06-21",,,"0.00",,,,"68","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-06-22",,,"0.00",,,,"82","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-06-23",,,"0.00",,,,"66","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-06-24",,,"0.00",,,,"79","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-06-25",,,"0.00",,,,"71","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-06-26",,,"0.00",,,,"66","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-06-27",,,"0.00",,,,"67","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-06-28",,,"0.00",,,,"65","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-06-29",,,"0.00",,,,"64","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-06-30",,,"0.01",,,,"61","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-07-01",,,"0.00",,,,"63","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-07-02",,,"0.00",,,,"66","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-07-03",,,"0.00",,,,"68","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-07-04",,,"0.00",,,,"68","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-07-05",,,"0.00",,,,"68","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-07-06",,,"0.00",,,,"75","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-07-07",,,"0.00",,,,"76","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-07-08",,,"0.00",,,,"72","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-07-09",,,"0.00",,,,"69","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-07-10",,,"0.00",,,,"64","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-07-11",,,"0.00",,,,"69","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-07-12",,,"0.00",,,,"69","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-07-13",,,"0.00",,,,"69","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-07-14",,,"0.00",,,,"69","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-07-15",,,"0.00",,,,"65","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-07-16",,,"0.00",,,,"64","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-07-17",,,"0.00",,,,"65","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-07-18",,,"0.00",,,,"68","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-07-19",,,"0.00",,,,"67","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-07-20",,,"0.00",,,,"68","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-07-21",,,"0.00",,,,"69","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-07-22",,,"0.00",,,,"69","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-07-23",,,"0.00",,,,"67","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-07-24",,,"0.00",,,,"66","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-07-25",,,"0.00",,,,"68","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-07-26",,,"0.00",,,,"68","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-07-27",,,"0.00",,,,"69","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-07-28",,,"0.00",,,,"69","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-07-29",,,"0.00",,,,"68","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-07-30",,,"0.00",,,,"71","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-07-31",,,"0.00",,,,"83","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-08-01",,,"0.00",,,,"88","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-08-02",,,"0.00",,,,"77","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-08-03",,,"0.00",,,,"72","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-08-04",,,"0.00",,,,"71","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-08-05",,,"0.00",,,,"69","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-08-06",,,"0.00",,,,"67","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-08-07",,,"0.00",,,,"66","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-08-08",,,"0.00",,,,"69","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-08-09",,,"0.00",,,,"70","59",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-08-10",,,"0.00",,,,"68","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-08-11",,,"0.00",,,,"69","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-08-12",,,"0.00",,,,"67","58",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-08-13",,,"0.00",,,,"63","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-08-14",,,"0.00",,,,"64","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-08-15",,,"0.00",,,,"71","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-08-16",,,"0.00",,,,"75","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-08-17",,,"0.00",,,,"70","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-08-18",,,"0.00",,,,"68","58",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-08-19",,,"0.00",,,,"71","59",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-08-20",,,"0.00",,,,"71","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-08-21",,,"0.00",,,,"70","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-08-22",,,"0.00",,,,"72","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-08-23",,,"0.00",,,,"70","58",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-08-24",,,"0.00",,,,"73","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-08-25",,,"0.00",,,,"72","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-08-26",,,"0.00",,,,"68","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-08-27",,,"0.00",,,,"69","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-08-28",,,"0.00",,,,"75","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-08-29",,,"0.00",,,,"75","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-08-30",,,"0.00",,,,"69","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-08-31",,,"0.00",,,,"72","59",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-09-01",,,"0.00",,,,"70","59",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-09-02",,,"0.00",,,,"70","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-09-03",,,"0.00",,,,"66","59",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-09-04",,,"0.00",,,,"65","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-09-05",,,"0.00",,,,"72","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-09-06",,,"0.00",,,,"70","60",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-09-07",,,"0.00",,,,"72","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-09-08",,,"0.00",,,,"86","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-09-09",,,"0.00",,,,"66","58",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-09-10",,,"0.00",,,,"72","58",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-09-11",,,"0.00",,,,"66","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-09-12",,,"0.00",,,,"65","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-09-13",,,"0.00",,,,"63","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-09-14",,,"0.00",,,,"69","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-09-15",,,"0.00",,,,"77","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-09-16",,,"0.00",,,,"86","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-09-17",,,"0.00",,,,"71","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-09-18",,,"0.00",,,,"70","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-09-19",,,"0.00",,,,"77","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-09-20",,,"0.00",,,,"80","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-09-21",,,"0.00",,,,"76","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-09-22",,,"0.00",,,,"65","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-09-23",,,"0.00",,,,"60","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-09-24",,,"0.00",,,,"69","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-09-25",,,"0.00",,,,"67","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-09-26",,,"0.00",,,,"76","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-09-27",,,"0.00",,,,"82","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-09-28",,,"0.00",,,,"78","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1987-09-29",,,"0.00",,,,"76","54",
